project_id,donor,country_code_WB,region,colonial_relations,sector_code,office_presence,project_size_USD_calculated,startyear,completion_year,completion_year.1,evalyear,eval_lag,project_duration,external_evaluator,success
1600,AsianDB,NPL,South Asia,No,230.0,1.0,160000000.0,1996,2004,2004,2013,3285,2920,independent eval office,1
1601,AsianDB,NPL,South Asia,No,140.0,1.0,20000000.0,1996,2004,2004,2004,0,2920,external,1
1602,AsianDB,NPL,South Asia,No,332.0,1.0,17200001.0,1996,2005,2005,2005,0,3285,external,0
1603,AsianDB,NPL,South Asia,No,311.0,1.0,12910000.0,1994,2006,2006,2006,0,4380,external,0
1604,AsianDB,NPL,South Asia,No,210.0,1.0,12200000.0,1996,2006,2006,2006,0,3650,external,1
1605,AsianDB,NPL,South Asia,No,311.0,1.0,18299999.0,1996,2006,2006,2006,0,3650,external,1
1606,AsianDB,NPL,South Asia,No,311.0,1.0,25000000.0,1996,2007,2007,2008,365,4015,independent eval office,1
1607,AsianDB,NPL,South Asia,No,151.0,1.0,30000000.0,2001,2008,2008,2010,730,2555,independent eval office,0
1608,AsianDB,NPL,South Asia,No,151.0,1.0,35000000.0,2003,2008,2008,2009,365,1825,independent eval office,0
1609,AsianDB,NPL,South Asia,No,311.0,1.0,30000000.0,1998,2008,2008,2009,365,3650,independent eval office,1
1610,AsianDB,NPL,South Asia,No,240.0,1.0,20000000.0,1998,2008,2008,2009,365,3650,independent eval office,1
1611,AsianDB,NPL,South Asia,No,311.0,1.0,11000000.0,2000,2009,2009,2010,365,3285,independent eval office,1
1612,AsianDB,NPL,South Asia,No,140.0,1.0,35000000.0,2000,2010,2010,2012,730,3650,independent eval office,1
1613,AsianDB,NPL,South Asia,No,240.0,1.0,7300000.2,2000,2010,2010,2012,730,3650,independent eval office,0
1614,AsianDB,NPL,South Asia,No,210.0,1.0,20000000.0,2004,2011,2011,2012,365,2555,independent eval office,1
1615,AsianDB,NPL,South Asia,No,230.0,1.0,50000000.0,1999,2011,2011,2011,0,4380,external,1
1616,AsianDB,NPL,South Asia,No,311.0,1.0,20000000.0,2003,2011,2011,2011,0,2920,external,1
1617,AsianDB,NPL,South Asia,No,210.0,1.0,46000000.0,2001,2011,2011,2011,0,3650,external,1
1618,AsianDB,NPL,South Asia,No,112.0,1.0,19299999.0,2001,2011,2011,2012,365,3650,independent eval office,1
1619,AsianDB,NPL,South Asia,No,113.0,1.0,30000000.0,2002,2011,2011,2011,0,3285,external,1
1620,AsianDB,NPL,South Asia,No,311.0,1.0,64699996.99999999,2006,2012,2012,2012,0,2190,external,1
1621,AsianDB,NPL,South Asia,No,430.0,1.0,30000000.0,2002,2012,2012,2012,0,3650,external,1
1622,AsianDB,NPL,South Asia,No,140.0,1.0,24000000.0,2003,2012,2012,2012,0,3285,external,1
1623,AsianDB,PAK,South Asia,No,313.0,1.0,6730000.0,1970,1975,1975,1977,730,1825,independent eval office,1
1624,AsianDB,PAK,South Asia,No,321.0,1.0,27000000.0,1973,1979,1979,1981,730,2190,independent eval office,1
1625,AsianDB,PAK,South Asia,No,321.0,1.0,15000000.0,1970,1979,1979,1979,0,3285,independent eval office,0
1626,AsianDB,PAK,South Asia,No,321.0,1.0,3119999.9,1970,1979,1979,1981,730,3285,independent eval office,1
1627,AsianDB,PAK,South Asia,No,240.0,1.0,10000000.0,1968,1979,1979,1979,0,4015,independent eval office,0
1628,AsianDB,PAK,South Asia,No,230.0,1.0,53169998.0,1974,1980,1980,1981,365,2190,independent eval office,1
1629,AsianDB,PAK,South Asia,No,230.0,1.0,26500000.0,1972,1981,1981,1983,730,3285,independent eval office,1
1630,AsianDB,PAK,South Asia,No,210.0,1.0,48599998.0,1976,1983,1983,1985,730,2555,independent eval office,0
1631,AsianDB,PAK,South Asia,No,230.0,1.0,22000000.0,1975,1984,1984,1985,365,3285,independent eval office,1
1632,AsianDB,PAK,South Asia,No,230.0,1.0,60000000.0,1978,1984,1984,1986,730,2190,independent eval office,1
1633,AsianDB,PAK,South Asia,No,230.0,1.0,47000000.0,1974,1984,1984,1986,730,3650,independent eval office,1
1634,AsianDB,PAK,South Asia,No,230.0,1.0,16700001.0,1973,1984,1984,1985,365,4015,independent eval office,1
1635,AsianDB,PAK,South Asia,No,321.0,1.0,50000000.0,1975,1984,1984,1984,0,3285,independent eval office,1
1636,AsianDB,PAK,South Asia,No,321.0,1.0,12000000.0,1972,1984,1984,1985,365,4380,independent eval office,0
1637,AsianDB,PAK,South Asia,No,321.0,1.0,25000000.0,1975,1984,1984,1985,365,3285,independent eval office,0
1638,AsianDB,PAK,South Asia,No,321.0,1.0,25000000.0,1976,1984,1984,1985,365,2920,independent eval office,0
1639,AsianDB,PAK,South Asia,No,311.0,1.0,14000000.0,1979,1985,1985,1987,730,2190,independent eval office,1
1640,AsianDB,PAK,South Asia,No,230.0,1.0,55000000.0,1981,1985,1985,1986,365,1460,independent eval office,1
1641,AsianDB,PAK,South Asia,No,230.0,1.0,16299999.0,1980,1985,1985,1989,1460,1825,independent eval office,1
1642,AsianDB,PAK,South Asia,No,240.0,1.0,30000000.0,1977,1985,1985,1986,365,2920,independent eval office,1
1643,AsianDB,PAK,South Asia,No,321.0,1.0,32099998.0,1978,1986,1986,1988,730,2920,independent eval office,0
1644,AsianDB,PAK,South Asia,No,230.0,1.0,29000000.0,1982,1986,1986,1986,0,1460,independent eval office,1
1645,AsianDB,PAK,South Asia,No,322.0,1.0,55000000.0,1981,1987,1987,1989,730,2190,independent eval office,1
1646,AsianDB,PAK,South Asia,No,321.0,1.0,40000000.0,1980,1987,1987,1988,365,2555,independent eval office,1
1647,AsianDB,PAK,South Asia,No,321.0,1.0,51500000.0,1978,1987,1987,1988,365,3285,independent eval office,1
1648,AsianDB,PAK,South Asia,No,240.0,1.0,50000000.0,1981,1988,1988,1989,365,2555,independent eval office,0
1649,AsianDB,PAK,South Asia,No,322.0,1.0,19299999.0,1983,1988,1988,1989,365,1825,independent eval office,1
1650,AsianDB,PAK,South Asia,No,230.0,1.0,35000000.0,1981,1989,1989,1992,1095,2920,independent eval office,1
1651,AsianDB,PAK,South Asia,No,311.0,1.0,25000000.0,1980,1989,1989,1990,365,3285,independent eval office,1
1652,AsianDB,PAK,South Asia,No,311.0,1.0,31500000.0,1977,1989,1989,1990,365,4380,independent eval office,1
1653,AsianDB,PAK,South Asia,No,240.0,1.0,40000000.0,1982,1989,1989,1991,730,2555,independent eval office,0
1654,AsianDB,PAK,South Asia,No,311.0,1.0,7500000.0,1979,1989,1989,1990,365,3650,independent eval office,0
1655,AsianDB,PAK,South Asia,No,220.0,1.0,29000000.0,1982,1990,1990,1991,365,2920,independent eval office,1
1656,AsianDB,PAK,South Asia,No,313.0,1.0,14100000.0,1979,1990,1990,1993,1095,4015,independent eval office,0
1657,AsianDB,PAK,South Asia,No,311.0,1.0,150000000.0,1986,1990,1990,1992,730,1460,independent eval office,0
1658,AsianDB,PAK,South Asia,No,230.0,1.0,140899990.0,1983,1990,1990,1991,365,2555,independent eval office,1
1659,AsianDB,PAK,South Asia,No,230.0,1.0,42000000.0,1985,1990,1990,1990,0,1825,independent eval office,1
1660,AsianDB,PAK,South Asia,No,230.0,1.0,29000000.0,1987,1991,1991,1993,730,1460,independent eval office,1
1661,AsianDB,PAK,South Asia,No,130.0,1.0,15000000.0,1981,1991,1991,1992,365,3650,independent eval office,0
1662,AsianDB,PAK,South Asia,No,321.0,1.0,200000000.0,1988,1991,1991,1994,1095,1095,independent eval office,1
1663,AsianDB,PAK,South Asia,No,230.0,1.0,67000000.0,1980,1992,1992,1995,1095,4380,independent eval office,1
1664,AsianDB,PAK,South Asia,No,730.0,1.0,44000000.0,1989,1992,1992,1996,1460,1095,independent eval office,1
1665,AsianDB,PAK,South Asia,No,140.0,1.0,22000000.0,1976,1993,1993,1997,1460,6205,independent eval office,0
1666,AsianDB,PAK,South Asia,No,311.0,1.0,47000000.0,1979,1993,1993,1995,730,5110,independent eval office,1
1667,AsianDB,PAK,South Asia,No,113.0,1.0,21000000.0,1979,1993,1993,1994,365,5110,independent eval office,0
1668,AsianDB,PAK,South Asia,No,140.0,1.0,39500000.0,1977,1993,1993,1996,1095,5840,independent eval office,0
1669,AsianDB,PAK,South Asia,No,313.0,1.0,35400002.0,1982,1993,1993,1995,730,4015,independent eval office,1
1670,AsianDB,PAK,South Asia,No,220.0,1.0,69000000.0,1985,1993,1993,1995,730,2920,independent eval office,1
1671,AsianDB,PAK,South Asia,No,311.0,1.0,28000000.0,1985,1994,1994,1997,1095,3285,independent eval office,0
1672,AsianDB,PAK,South Asia,No,430.0,1.0,40000000.0,1984,1994,1994,1998,1460,3650,independent eval office,0
1673,AsianDB,PAK,South Asia,No,210.0,1.0,30000000.0,1985,1994,1994,1998,1460,3285,independent eval office,1
1674,AsianDB,PAK,South Asia,No,122.0,1.0,16000000.0,1984,1994,1994,1998,1460,3650,independent eval office,0
1675,AsianDB,PAK,South Asia,No,311.0,1.0,200000000.0,1987,1994,1994,1996,730,2555,independent eval office,0
1676,AsianDB,PAK,South Asia,No,311.0,1.0,150000000.0,1990,1995,1995,1995,0,1825,external,0
1677,AsianDB,PAK,South Asia,No,311.0,1.0,48000000.0,1987,1995,1995,1995,0,2920,external,1
1678,AsianDB,PAK,South Asia,No,112.0,1.0,28799999.0,1985,1995,1995,1996,365,3650,independent eval office,0
1679,AsianDB,PAK,South Asia,No,322.0,1.0,43000000.0,1987,1996,1996,1996,0,3285,external,0
1680,AsianDB,PAK,South Asia,No,230.0,1.0,150000000.0,1986,1996,1996,1999,1095,3650,independent eval office,1
1681,AsianDB,PAK,South Asia,No,311.0,1.0,200000000.0,1990,1996,1996,2000,1460,2190,independent eval office,0
1682,AsianDB,PAK,South Asia,No,311.0,1.0,28500000.0,1987,1996,1996,1998,730,3285,independent eval office,1
1683,AsianDB,PAK,South Asia,No,311.0,1.0,22200001.0,1987,1996,1996,1996,0,3285,external,1
1684,AsianDB,PAK,South Asia,No,321.0,1.0,50000000.0,1988,1996,1996,1996,0,2920,external,1
1685,AsianDB,PAK,South Asia,No,313.0,1.0,15000000.0,1988,1997,1997,1997,0,3285,external,0
1686,AsianDB,PAK,South Asia,No,430.0,1.0,55200001.0,1986,1997,1997,1999,730,4015,independent eval office,0
1687,AsianDB,PAK,South Asia,No,122.0,1.0,30400000.0,1987,1997,1997,2001,1460,3650,independent eval office,1
1688,AsianDB,PAK,South Asia,No,311.0,1.0,100000000.0,1986,1997,1997,1997,0,4015,external,0
1689,AsianDB,PAK,South Asia,No,311.0,1.0,39000000.0,1985,1997,1997,1999,730,4380,independent eval office,0
1690,AsianDB,PAK,South Asia,No,220.0,1.0,115000000.0,1990,1997,1997,1997,0,2555,external,1
1691,AsianDB,PAK,South Asia,No,210.0,1.0,106000000.0,1988,1997,1997,1997,0,3285,external,1
1692,AsianDB,PAK,South Asia,No,230.0,1.0,215000000.0,1990,1998,1998,1998,0,2920,external,0
1693,AsianDB,PAK,South Asia,No,311.0,1.0,66099998.0,1986,1998,1998,1998,0,4380,external,0
1694,AsianDB,PAK,South Asia,No,112.0,1.0,64199996.99999999,1989,1998,1998,2000,730,3285,independent eval office,0
1695,AsianDB,PAK,South Asia,No,410.0,1.0,115000000.0,1987,1998,1998,1998,0,4015,external,1
1696,AsianDB,PAK,South Asia,No,430.0,1.0,23500000.0,1987,1998,1998,1998,0,4015,external,1
1697,AsianDB,PAK,South Asia,No,311.0,1.0,12600000.0,1986,1998,1998,1998,0,4380,external,0
1698,AsianDB,PAK,South Asia,No,410.0,1.0,100000000.0,1992,1999,1999,1999,0,2555,external,1
1699,AsianDB,PAK,South Asia,No,160.0,1.0,100000000.0,1994,1999,1999,2001,730,1825,independent eval office,0
1700,AsianDB,PAK,South Asia,No,230.0,1.0,100000000.0,1988,1999,1999,2001,730,4015,independent eval office,0
1701,AsianDB,PAK,South Asia,No,311.0,1.0,43000000.0,1989,1999,1999,2004,1825,3650,independent eval office,0
1702,AsianDB,PAK,South Asia,No,140.0,1.0,85000000.0,1989,1999,1999,2001,730,3650,independent eval office,0
1703,AsianDB,PAK,South Asia,No,322.0,1.0,178000000.0,1991,1999,1999,1999,0,2920,external,0
1704,AsianDB,PAK,South Asia,No,322.0,1.0,110350000.0,1988,2000,2000,2000,0,4380,external,1
1705,AsianDB,PAK,South Asia,No,430.0,1.0,25000000.0,1990,2000,2000,2002,730,3650,independent eval office,0
1706,AsianDB,PAK,South Asia,No,311.0,1.0,53000000.0,1988,2000,2000,2000,0,4380,external,1
1707,AsianDB,PAK,South Asia,No,311.0,1.0,122000000.0,1984,2000,2000,2000,0,5840,external,1
1708,AsianDB,PAK,South Asia,No,321.0,1.0,250000000.0,1989,2000,2000,2000,0,4015,external,0
1709,AsianDB,PAK,South Asia,No,322.0,1.0,52000000.0,1991,2000,2000,2000,0,3285,external,1
1710,AsianDB,PAK,South Asia,No,210.0,1.0,45000000.0,1994,2001,2001,2001,0,2555,external,1
1711,AsianDB,PAK,South Asia,No,430.0,1.0,32799999.0,1992,2001,2001,2001,0,3285,external,1
1712,AsianDB,PAK,South Asia,No,122.0,1.0,60000000.0,1992,2001,2001,2001,0,3285,external,0
1713,AsianDB,PAK,South Asia,No,240.0,1.0,255000000.0,1997,2002,2002,2005,1095,1825,independent eval office,1
1714,AsianDB,PAK,South Asia,No,240.0,1.0,100000000.0,1995,2002,2002,2005,1095,2555,independent eval office,0
1715,AsianDB,PAK,South Asia,No,210.0,1.0,165399990.0,1992,2002,2002,2002,0,3650,external,1
1716,AsianDB,PAK,South Asia,No,130.0,1.0,25000000.0,1993,2002,2002,2003,365,3285,independent eval office,1
1717,AsianDB,PAK,South Asia,No,111.0,1.0,52099998.0,1992,2002,2002,2002,0,3650,external,0
1718,AsianDB,PAK,South Asia,No,312.0,1.0,41599998.0,1991,2003,2003,2003,0,4380,external,0
1719,AsianDB,PAK,South Asia,No,230.0,1.0,125000000.0,1991,2003,2003,2003,0,4380,external,1
1720,AsianDB,PAK,South Asia,No,311.0,1.0,20000000.0,1991,2003,2003,2003,0,4380,external,1
1721,AsianDB,PAK,South Asia,No,210.0,1.0,140000000.0,1995,2003,2003,2003,0,2920,external,1
1722,AsianDB,PAK,South Asia,No,311.0,1.0,118000000.0,1989,2003,2003,2003,0,5110,external,1
1723,AsianDB,PAK,South Asia,No,311.0,1.0,62160000.0,1994,2003,2003,2003,0,3285,external,1
1724,AsianDB,PAK,South Asia,No,430.0,1.0,66000000.0,1989,2003,2003,2003,0,5110,external,1
1725,AsianDB,PAK,South Asia,No,140.0,1.0,46000000.0,1995,2003,2003,2003,0,2920,external,0
1726,AsianDB,PAK,South Asia,No,311.0,1.0,117000000.0,1985,2004,2004,2004,0,6935,external,0
1727,AsianDB,PAK,South Asia,No,160.0,1.0,200000000.0,1996,2004,2004,2004,0,2920,external,0
1728,AsianDB,PAK,South Asia,No,113.0,1.0,78010002.0,1993,2004,2004,2004,0,4015,external,0
1729,AsianDB,PAK,South Asia,No,321.0,1.0,307000000.0,1999,2004,2004,2004,0,1825,external,1
1730,AsianDB,PAK,South Asia,No,113.0,1.0,60000000.0,1995,2004,2004,2004,0,3285,external,1
1731,AsianDB,PAK,South Asia,No,140.0,1.0,72000000.0,1993,2004,2004,2004,0,4015,external,1
1732,AsianDB,PAK,South Asia,No,230.0,1.0,200000000.0,1994,2004,2004,2004,0,3650,external,0
1733,AsianDB,PAK,South Asia,No,311.0,1.0,127600000.0,1993,2005,2005,2005,0,4380,external,1
1734,AsianDB,PAK,South Asia,No,230.0,1.0,300000000.0,1996,2005,2005,2005,0,3285,external,1
1735,AsianDB,PAK,South Asia,No,112.0,1.0,45000000.0,1996,2005,2005,2005,0,3285,external,1
1736,AsianDB,PAK,South Asia,No,311.0,1.0,100000000.0,2001,2005,2005,2005,0,1460,external,1
1737,AsianDB,PAK,South Asia,No,410.0,1.0,100000000.0,1997,2007,2007,2008,365,3650,independent eval office,1
1738,AsianDB,PAK,South Asia,No,111.0,1.0,40000000.0,1997,2007,2007,2007,0,3650,external,1
1739,AsianDB,PAK,South Asia,No,130.0,1.0,47000000.0,1999,2007,2007,2008,365,2920,independent eval office,1
1740,AsianDB,PAK,South Asia,No,230.0,1.0,355000000.0,2000,2007,2007,2009,730,2555,independent eval office,1
1741,AsianDB,PAK,South Asia,No,321.0,1.0,150000000.0,2000,2007,2007,2008,365,2555,independent eval office,0
1742,AsianDB,PAK,South Asia,No,311.0,1.0,140000000.0,1995,2007,2007,2008,365,4380,independent eval office,0
1743,AsianDB,PAK,South Asia,No,430.0,1.0,36000000.0,1997,2007,2007,2008,365,3650,independent eval office,1
1744,AsianDB,PAK,South Asia,No,430.0,1.0,38000000.0,1996,2008,2008,2009,365,4380,independent eval office,1
1745,AsianDB,PAK,South Asia,No,240.0,1.0,266000000.0,2002,2008,2008,2008,0,2190,external,0
1746,AsianDB,PAK,South Asia,No,430.0,1.0,220000000.0,2003,2008,2008,2012,1460,1825,independent eval office,0
1747,AsianDB,PAK,South Asia,No,151.0,1.0,133000000.0,2004,2008,2008,2010,730,1460,independent eval office,0
1748,AsianDB,PAK,South Asia,No,240.0,1.0,80000000.0,2000,2008,2008,2008,0,2920,external,0
1749,AsianDB,PAK,South Asia,No,140.0,1.0,50000000.0,2002,2008,2008,2009,365,2190,independent eval office,1
1750,AsianDB,PAK,South Asia,No,210.0,1.0,200000000.0,2001,2008,2008,2010,730,2555,independent eval office,1
1751,AsianDB,PAK,South Asia,No,240.0,1.0,70000000.0,2000,2008,2008,2008,0,2920,external,0
1752,AsianDB,PAK,South Asia,No,151.0,1.0,4639999.9,2004,2009,2009,2010,365,1825,independent eval office,0
1753,AsianDB,PAK,South Asia,No,151.0,1.0,330000000.0,2001,2009,2009,2011,730,2920,independent eval office,0
1754,AsianDB,PAK,South Asia,No,210.0,1.0,150000000.0,2002,2009,2009,2012,1095,2555,independent eval office,0
1755,AsianDB,PAK,South Asia,No,151.0,1.0,300000000.0,2002,2009,2009,2011,730,2555,independent eval office,0
1756,AsianDB,PAK,South Asia,No,430.0,1.0,57000000.0,2004,2009,2009,2010,365,1825,independent eval office,0
1757,AsianDB,PAK,South Asia,No,312.0,1.0,42599998.0,1995,2009,2009,2010,365,5110,independent eval office,0
1758,AsianDB,PAK,South Asia,No,151.0,1.0,204000000.0,2003,2009,2009,2011,730,2190,independent eval office,0
1759,AsianDB,PAK,South Asia,No,311.0,1.0,350000000.0,2001,2009,2009,2010,365,2920,independent eval office,0
1760,AsianDB,PAK,South Asia,No,250.0,1.0,170000000.0,2003,2009,2009,2010,365,2190,independent eval office,0
1761,AsianDB,PAK,South Asia,No,130.0,1.0,36000000.0,2001,2009,2009,2010,365,2920,independent eval office,0
1762,AsianDB,PAK,South Asia,No,151.0,1.0,320000000.0,2006,2009,2009,2010,365,1095,independent eval office,0
1763,AsianDB,PAK,South Asia,No,240.0,1.0,250000000.0,2002,2009,2009,2010,365,2555,independent eval office,0
1764,AsianDB,PAK,South Asia,No,151.0,1.0,200000000.0,2005,2009,2009,2010,365,1460,independent eval office,0
1765,AsianDB,PAK,South Asia,No,112.0,1.0,75000000.0,2002,2009,2009,2010,365,2555,independent eval office,0
1766,AsianDB,PAK,South Asia,No,311.0,1.0,185000000.0,1991,2010,2010,2012,730,6935,independent eval office,0
1767,AsianDB,PAK,South Asia,No,321.0,1.0,5000000.0,2006,2010,2010,2011,365,1460,independent eval office,0
1768,AsianDB,PAK,South Asia,No,113.0,1.0,11000000.0,2004,2010,2010,2011,365,2190,independent eval office,0
1769,AsianDB,PAK,South Asia,No,430.0,1.0,50000000.0,2002,2010,2010,2010,0,2920,independent eval office,0
1770,AsianDB,PAK,South Asia,No,430.0,1.0,41000000.0,1999,2010,2010,2011,365,4015,independent eval office,0
1771,AsianDB,PAK,South Asia,No,430.0,1.0,10000000.0,2006,2010,2010,2010,0,1460,external,0
1772,AsianDB,PAK,South Asia,No,210.0,1.0,150000000.0,2001,2010,2010,2011,365,3285,independent eval office,0
1773,AsianDB,PAK,South Asia,No,160.0,1.0,150000000.0,2004,2010,2010,2012,730,2190,independent eval office,0
1774,AsianDB,PAK,South Asia,No,430.0,1.0,52000000.0,2000,2010,2010,2012,730,3650,independent eval office,1
1775,AsianDB,PAK,South Asia,No,430.0,1.0,20799999.0,2001,2010,2010,2010,0,3285,external,0
1776,AsianDB,PAK,South Asia,No,210.0,1.0,183000000.0,2005,2011,2011,2011,0,2190,external,1
1777,AsianDB,PAK,South Asia,No,410.0,1.0,60000000.0,2005,2011,2011,2011,0,2190,external,0
1778,AsianDB,PAK,South Asia,No,430.0,1.0,400000000.0,2007,2011,2011,2011,0,1460,external,1
1779,AsianDB,PAK,South Asia,No,113.0,1.0,16000000.0,2004,2011,2011,2011,0,2555,external,0
1780,AsianDB,PAK,South Asia,No,430.0,1.0,400000000.0,2006,2011,2011,2011,0,1825,external,1
1781,AsianDB,PAK,South Asia,No,510.0,1.0,200000000.0,2005,2011,2011,2011,0,2190,external,0
1782,AsianDB,PAK,South Asia,No,430.0,1.0,25000000.0,2005,2011,2011,2011,0,2190,independent eval office,0
1783,AsianDB,PAK,South Asia,No,210.0,1.0,186700000.0,2003,2012,2012,2012,0,3285,external,1
1784,AsianDB,PAK,South Asia,No,321.0,1.0,31000000.0,2005,2012,2012,2012,0,2555,external,0
1785,AsianDB,PAK,South Asia,No,430.0,1.0,42000000.0,2006,2012,2012,2012,0,2190,external,1
1786,AsianDB,PAK,South Asia,No,430.0,1.0,90000000.0,2003,2012,2012,2012,0,3285,external,1
1787,AsianDB,PAK,South Asia,No,321.0,1.0,301200010.0,2004,2012,2012,2012,0,2920,external,1
1788,AsianDB,PAK,South Asia,No,240.0,1.0,400000000.0,2007,2012,2012,2012,0,1825,external,0
1789,AsianDB,PAK,South Asia,No,730.0,1.0,365000000.0,2005,2012,2012,2012,0,2555,external,1
1790,AsianDB,PAK,South Asia,No,430.0,1.0,41000000.0,2004,2012,2012,2012,0,2920,external,1
1793,AsianDB,PHL,East Asia & Pacific,No,321.0,1.0,5000000.0,1969,1975,1975,1975,0,2190,independent eval office,1
1794,AsianDB,PHL,East Asia & Pacific,No,311.0,1.0,2500000.0,1969,1976,1976,1976,0,2555,independent eval office,0
1795,AsianDB,PHL,East Asia & Pacific,No,313.0,1.0,5500000.0,1971,1976,1976,1983,2555,1825,independent eval office,1
1796,AsianDB,PHL,East Asia & Pacific,No,210.0,1.0,10600000.0,1970,1979,1979,1980,365,3285,independent eval office,1
1797,AsianDB,PHL,East Asia & Pacific,No,311.0,1.0,3599999.9,1973,1980,1980,1981,365,2555,independent eval office,1
1798,AsianDB,PHL,East Asia & Pacific,No,210.0,1.0,3599999.9,1973,1981,1981,1982,365,2920,independent eval office,1
1799,AsianDB,PHL,East Asia & Pacific,No,210.0,1.0,6599999.9,1973,1981,1981,1982,365,2920,independent eval office,0
1800,AsianDB,PHL,East Asia & Pacific,No,321.0,1.0,15000000.0,1970,1981,1981,1981,0,4015,independent eval office,1
1801,AsianDB,PHL,East Asia & Pacific,No,230.0,1.0,23400000.0,1971,1981,1981,1982,365,3650,independent eval office,1
1802,AsianDB,PHL,East Asia & Pacific,No,311.0,1.0,13500000.0,1975,1982,1982,1984,730,2555,independent eval office,1
1803,AsianDB,PHL,East Asia & Pacific,No,210.0,1.0,22250000.0,1972,1982,1982,1984,730,3650,independent eval office,1
1804,AsianDB,PHL,East Asia & Pacific,No,140.0,1.0,16799999.0,1975,1983,1983,1984,365,2920,independent eval office,1
1805,AsianDB,PHL,East Asia & Pacific,No,210.0,1.0,29600000.0,1973,1983,1983,1984,365,3650,independent eval office,1
